first_gen,child,parent
77,a1d9c019d2ee8570,9d9facae9ade7541
77,16243cb12ac4f8c4,8df77c6cb6dc2ef3
77,e87ee3589d5986a4,060814707be48b28
77,e41d2ce7ecd3c71b,c69bdcbc2289fed3
78,5c7c875b3c602623,028bb3e5c9814892
78,a1bb140042f02790,3561878c5a513d36
78,ade85efdb6322061,7f57287cddb6b47e
78,46147124e3f0e3c9,f714401e43df0e4f
78,28782ba9f317e6ee,dac2a1806828b8e8
78,cd54af9d6f526358,8f93d197aa6d6bce
78,b61a091f2049d31d,11756b82c458c355
78,3e6ad1c356605c07,cfaee1222daf9f8a
79,b0d331411d7a7ac5,3561878c5a513d36
79,025c24d22c21d4a0,6abafa0bd7f152b9
79,a87415e5cb8f7eb8,50738e3edef7226f
79,4a3db7d5ea25c4c2,09c0d6d92bb7935f
79,ed5f2488f03cf9d9,24dade609966f6d1
80,26c0f0c65475a3bd,e216aaedc4d8d047
80,b00c2513c02a715b,2ddbd22c48105af4
80,6d3e3daa224dd9a9,d6bfcb5c2ba2f84e
80,c0c1f7080abf6d6b,760012e96c16e099
80,cea5236e0cbc7491,d6bfcb5c2ba2f84e
80,00c7ff4acfc1a09c,89b717625c90834b
80,836d98724107d352,cfaee1222daf9f8a
80,518e675a34294aed,c3206a17460057db
80,f575a596d33c32a2,1021f7d55a22fdb3
80,63e40c4a7434a04f,793fff47812a6f52
80,b5f2b58aed16053e,3561878c5a513d36
81,178341cf72fc8d05,2af86aefa42d56f9
81,407c3620e7bc42ec,6c1bae5834f5f538
81,5399baadd18a8497,31c5b96a0d27009f
81,a6cec24989fbd9dc,91b2f2936128cdf4
81,2ccd8526f845f568,a2127a7e8618bf38
81,a6fa73515b38e83c,c2947ebde93ba540
81,7a8f740074dff3e8,89b717625c90834b
81,acd1961b278556f3,a2127a7e8618bf38
81,d00d668c76d4277f,760012e96c16e099
82,81535123842b4cd1,7d5c9e3cac8e697f
82,6a29657f2ec2db2e,cd4533a99b331531
82,794dce5c73b0049e,89b717625c90834b
82,2b8570a78fb7f4ed,2577ccbb325e4581
82,fcfdc70c9513f565,2577ccbb325e4581
82,e3a6e010a409a577,1116b0dc7c20037c
82,bf5e007db72361ac,d9a1c3971edf9656
83,4c0a6cd9fc0ae466,101b5c28165f7b10
83,3c43e92ea039f03b,67669c24cec0f4b4
83,cd76682d5f1619d6,2577ccbb325e4581
83,c00becd172da5b7a,793fff47812a6f52
83,cb2959231eb9ba6b,7524b69f0301ceb2
83,4d2b21accfbd36cc,5d086835ac6cd063
83,d3c564420b2028f7,31c5b96a0d27009f
83,2909c3e8f7ee338b,060814707be48b28
84,2695da4b41720893,028bb3e5c9814892
84,e7a9814d0cb4a9ff,6acc6459cea7830a
84,4ff52649d31faa13,1021f7d55a22fdb3
84,faff1286c5eb9ba8,89b717625c90834b
84,9e7da6e374019586,f714401e43df0e4f
84,bf4291194abe3dd9,3dc611bb2c032b0f
84,1c34d98be128a67e,f80d9f4c546a39bc
84,4faf80bd0162a90f,3dc611bb2c032b0f
85,b5c6ec28a48831ba,a2127a7e8618bf38
85,dc74e029086fc37a,b922da11f029c905
85,5c624101cc73a160,67843b4efaee06b7
85,4a85e0060dbd17fd,bccb85110bd29331
85,890654151b5c436e,b922da11f029c905
85,49cd52201bc261f3,6fc69623d6154ccd
85,f34e88b492b690b6,09c0d6d92bb7935f
86,a6f50a099eb75f97,3dc611bb2c032b0f
86,69fb057c4c99e888,8df77c6cb6dc2ef3
86,116b7214b4d2696a,2ddbd22c48105af4
86,b448c0416f2f5212,faf0e606051cc683
86,7cb229aa3cf4afeb,cd4533a99b331531
86,09243ff68ca7492d,e776afc022c28da8
87,7e77bbd56ff24b8e,2577ccbb325e4581
87,66e395f38407477d,58056c933ea3db0c
87,f82524e9b1c505c6,1cbdf582de1e2fa0
87,b11559a96f4d6180,793fff47812a6f52
87,50bafd592cdff893,58056c933ea3db0c
87,e09c8033f6f9c314,67843b4efaee06b7
88,e68f2861861d4bfe,b922da11f029c905
88,00bbcdb353e77c26,236acc8ad6a0b6e1
88,df7227d92a6d9a7a,060814707be48b28
88,b02fdf8672480734,5691683f1289fb31
88,2cb07a69b322bbbc,f714401e43df0e4f
88,96108eccc21977f2,58056c933ea3db0c
88,e5b8fc5109d638ca,73c068bba76904b3
88,b2a91103c7d4fc14,490c3d36353af81a
88,d87f6486bef4f968,ebe7f4422ac894fe
88,71e399789baea4df,388f7613f99f753e
88,7e4a9323c24505af,760012e96c16e099
89,76644f028e36578c,f2ab4485c4345b42
89,efdfe16f3e8ffdf4,f737cdceb054d1ae
89,02efbae0241c9c9d,1116b0dc7c20037c
89,139c603fd1beed3f,2ddbd22c48105af4
89,ffef498ef51a83bd,09614f05c6cfa13e
89,b57f995d3160c4f2,6fc69623d6154ccd
89,631af09541d77f8d,ec88f7ad62e5203d
90,89c44611c7d4780b,6acc6459cea7830a
90,8a0bebb2aa202a60,5493d796909161cb
90,08f4047379be55e1,50738e3edef7226f
90,2710081d144ca10d,d090a8afd5861ea6
90,438611f7b23e3b69,6c1bae5834f5f538
90,7114e8de204bbc89,5ab167c1139e0c99
90,c02a2c889beb9059,4fa9df2a2163c4cf
90,8df72172e664ffe3,67843b4efaee06b7
90,06fb663312d1bf49,420fb5a0c50b3fa4
91,59c84e098a4620ac,873e94abe9e404c8
91,62c71d09ca5e80fa,2c68d1202520d9f1
91,8098e7dfb09adba3,d6459ab29c7b9a9f
91,cd7b0bd215bbd475,7d5c9e3cac8e697f
91,356e30f6df97bd74,6fc69623d6154ccd
91,91276b4795b6325b,d6bfcb5c2ba2f84e
92,c10e560c5215f04c,2577ccbb325e4581
92,07559b9ce64ef743,1d0ca5a94e591ec1
92,fdcffb77d795d2c8,31c5b96a0d27009f
92,e4189d678e71b8b4,bccb85110bd29331
92,221665ee91554ca6,3561878c5a513d36
93,22c3d17a4e6913c7,be38dd9cea0ee618
93,4212e34c0ff10744,7d83f6c1912dab0b
93,4856565aed2a44fa,690ed2665bc5b677
94,7415d3e366b7356d,58056c933ea3db0c
94,b5f17ac7f4e7b586,09614f05c6cfa13e
94,aadb920d33c5b036,2ddbd22c48105af4
94,2ab9d243b7e30bff,fa6baef0e00e9af5
94,9e0c38be5b906150,ba272a7d7c194d10
94,8974e83b85fbec66,fc95cf430e9d68a0
94,09f11a33e7224276,bbd72a0f3703d9b2
95,22afe2f833f02e56,f737cdceb054d1ae
95,d555ed2232330d9a,6d5bef8155a184f2
95,bbd66186548e7705,0746cdb7592e6518
95,8901342ae188a7c6,3dc611bb2c032b0f
95,9121a595e4bc466f,6abafa0bd7f152b9
96,aacf4a80c4ae4aeb,770c02e0f98c13c7
96,ed640ea03ecc7f01,7d5c9e3cac8e697f
96,d3babba6a91f0aa6,7524b69f0301ceb2
97,da51ea5b243a1c5f,3db69052b45c8a21
97,6e1ad981ac64d34e,3dc611bb2c032b0f
97,0194a5826c0480c9,09614f05c6cfa13e
97,48cc5a08d1ad95d1,f737cdceb054d1ae
97,f5b24771d34b5176,6acc6459cea7830a
97,a35e1e5c648486c0,9d9facae9ade7541
97,1ec61c6ca5ca86e3,9f61c8ef11824d26
98,6439c46e1da4d6b0,fa6baef0e00e9af5
98,ac1e927ec723cd61,c69bdcbc2289fed3
98,ea32fb6d562e6bf0,1116b0dc7c20037c
98,52a5e6fa97ce4f74,e2e406ad554ae8eb
98,416a89a321e35e0f,6dbba3f6e213a509
98,a4c09e3a536b2223,cd4533a99b331531
98,5898876e45cbf5c9,793fff47812a6f52
98,eac62a69b0157e78,101b5c28165f7b10
99,95c0a86e05bfad46,760012e96c16e099
99,92c15373d05bc88f,8f93d197aa6d6bce
99,eb3f423ea8e00b38,24dade609966f6d1
99,3d5efa45ecf6abd6,a7a91feb3deffbfd
99,84fad8ad1cfd3a67,f737cdceb054d1ae
100,690463f6337bf9e4,a2127a7e8618bf38
100,0df98982eed6039b,646c93e4960a3360
100,6153beee78fb549a,50738e3edef7226f
100,7af687b2525641cd,3e2f4500c3bc0361
100,df64b65f73c8bfa5,31c5b96a0d27009f
100,affcf7da4b3ba0fa,9ba9e93997742fb9
101,6faa807d105cf0e3,f737cdceb054d1ae
101,21651c7a522bb6b8,bbd72a0f3703d9b2
101,3811f34be4df5896,236acc8ad6a0b6e1
101,02203cf5c633903b,a2127a7e8618bf38
101,6ecc3054e26f928e,b922da11f029c905
101,23f24ac5a6ebb081,3561878c5a513d36
101,98cef619f5743992,f2ab4485c4345b42
101,5497b0911b3f5772,91b2f2936128cdf4
102,19b45006164d60f2,be38dd9cea0ee618
102,fa641e84c36a82fd,ac3a2ec04e381469
102,fbd5a87ca793b998,2b2581b3c13e1a13
102,968310fdc5b9702f,5493d796909161cb
102,a66bb682f6c20880,09c0d6d92bb7935f
103,d85c3f29ed9968bd,d96a538292d2123d
103,fe8c470f9937668a,136febed384b794b
103,b518b9918bafc4ff,2ddbd22c48105af4
103,fbd6d579150a3c5d,3561878c5a513d36
103,5466550f4c96045e,50738e3edef7226f
103,75c7ba9da53c4090,3dc611bb2c032b0f
103,a2b56a724d1956ab,793fff47812a6f52
103,804d02d5d7c49828,74976c8bb9015425
103,3fdf888790d3b9e6,d9a1c3971edf9656
104,680e4a86c65a36ed,e216aaedc4d8d047
104,c88fd5b8f57bb457,58056c933ea3db0c
104,837b461c78931326,dac2a1806828b8e8
104,68e9baa0b5ed99ea,59e0d924ab1a4247
105,58c9fa8f662fa153,3dc611bb2c032b0f
105,94f1fbafe851bc31,7fb58c1db18a3805
105,bc9d9e3bde1a3ca4,c21450672ed3b256
105,a68ea177599688fe,fc95cf430e9d68a0
106,84744e3763c2608a,baf20f737d298b14
106,9f06eb210c38e740,89b717625c90834b
106,5216fa0b791bc5bb,d090a8afd5861ea6
106,35cdb792992cf99e,d43eb6a0b880f80a
106,758ac8e511a7b5dc,09c0d6d92bb7935f
106,7ec615cbe602b2ce,b1852e616c74461d
106,a3064143a581d4a2,f2ab4485c4345b42
107,cbad1c270d4a55c9,1fc8146a6c83761c
107,213648b079f2156e,dac2a1806828b8e8
107,4806b0a1cc231adb,ac3a2ec04e381469
107,98bd04b47966643d,2ddbd22c48105af4
107,ca2dd6c31cb3b808,3dc611bb2c032b0f
108,99460fe20d6060dc,7bc103d1fc02a028
108,ccf102da784ef677,baf20f737d298b14
108,4baf6a91e57fbe05,6d5bef8155a184f2
108,84eb95624d64c668,9ba9e93997742fb9
108,ada9f052f47ffd8c,6dbba3f6e213a509
108,9069ca78e7450a28,d6459ab29c7b9a9f
108,ed36cabf482d941a,1cbdf582de1e2fa0
108,51346955066186d5,f0f8f63ce2a56f85
109,3a8bbe989e651df1,873e94abe9e404c8
109,0c430892741c8369,0a2fe39f721bd1be
109,b91460cc05a64427,a2127a7e8618bf38
109,9d658dd7d11f7c6b,d090a8afd5861ea6
109,d319e34e589f0d6c,46168d2b61810385
109,6cdacde1071a4366,f2ab4485c4345b42
109,0d030972f9bd03aa,7fb58c1db18a3805
110,a2641b9982cb7c79,6acc6459cea7830a
110,708d2ae46d9cfcd6,f2ab4485c4345b42
110,ffa5706ea3364d20,50738e3edef7226f
110,f3dd51c1f57b841a,e2e406ad554ae8eb
110,a6ddc0abe8129c53,31c5b96a0d27009f
110,8d75e3f07e0fcc86,a4012ef813f5c128
111,4ae657712213f900,793fff47812a6f52
111,8cfb70fe270b8a42,50738e3edef7226f
111,26e61e2f1009cd3c,f80d9f4c546a39bc
111,43d6b58cccf0ad1e,f2ab4485c4345b42
111,02197e3736a58a70,646c93e4960a3360
111,888383f3f459d612,04412e61d453e670
111,19d07ebd7eb377ff,6abafa0bd7f152b9
111,8ea879698ca518e9,8f93d197aa6d6bce
111,f98bbe8aba5a3723,9d9facae9ade7541
112,fc16dc1332c9d41b,cc624e96543a5ba0
112,97b3a590171b1d62,7d5c9e3cac8e697f
112,022570a0a8dfdb5d,3e2f4500c3bc0361
112,87591be561446e97,782cf0122f195361
112,151d1d2ca82ab83d,75c1b5760af0d230
112,23086bf1a1cd5234,b922da11f029c905
112,80cf2a421d8a3227,7f57287cddb6b47e
112,8254b6de52e3c22d,0252f3dd216136d3
113,3a8f1b69fb1f75fe,b922da11f029c905
113,09b80e7f9ebca59b,8df77c6cb6dc2ef3
114,9e9af0db3ce0970f,712c33fe0ec0a46a
114,df3ab574acba7877,24c485a60e337b76
114,01c0a3c654d08ad5,91b2f2936128cdf4
114,2b0da3325c7ad134,8aa6c7091bc90625
115,4a121fca7307b19e,dbd16297efcb2ac5
115,db254e9838546e88,31c5b96a0d27009f
115,1f22f495d8714c76,e776afc022c28da8
116,e5b51c366403c17b,2577ccbb325e4581
116,54e719ad0e97568f,760012e96c16e099
116,470ca85f20da1fc1,bbd72a0f3703d9b2
116,f98adc668338c19f,f80d9f4c546a39bc
116,cec1a0f2428d9a8b,33d68c96d6f23b00
116,b0431bbd4fc449f2,33d68c96d6f23b00
116,531a50dcc1c6a0a2,3470371a867e2d7f
116,47d70c4171fb1956,5493d796909161cb
117,1d866b9347a93caf,751f1d65af06e462
117,ca3bdef4b80ca4b7,67843b4efaee06b7
117,adf3bdc05ecd18d1,1021f7d55a22fdb3
117,acff4a3f84423ef7,31c5b96a0d27009f
117,700579dcaa15f2f2,7bc103d1fc02a028
117,90c0d8d9edf99f99,982db8471b188223
118,d6f3b1fbb5bb0afb,2af86aefa42d56f9
118,02780fcee38bcb0c,2577ccbb325e4581
118,cf913e28d6788509,2577ccbb325e4581
118,814f7c1c6408a89c,760012e96c16e099
118,9f63f44d23f56c8d,d6459ab29c7b9a9f
118,33a9ca7facb57147,1d0ca5a94e591ec1
119,cf2d3365bce69dab,2af86aefa42d56f9
119,24c6965484d68edd,fa6baef0e00e9af5
119,5b436fc811d421c9,3db69052b45c8a21
119,98ccc1b5b102e36a,6fc69623d6154ccd
119,aeac0bf51e587308,2af86aefa42d56f9
119,cbcb534693b7de72,0e38ddf5af087c41
119,39ed74c97e996a8a,50738e3edef7226f
120,92f36bde368eec8e,b922da11f029c905
120,ad7c7c2586878582,3db69052b45c8a21
120,b39f3a7ac1234993,3e2f4500c3bc0361
120,a7d483557bac9f25,07b73a836bb1292f
120,78444092cb8a1c30,3e2f4500c3bc0361
120,f3edf8c3835a3019,d43eb6a0b880f80a
120,0ad6575de53540d4,c21450672ed3b256
120,6a34f799c25508da,cd76682d5f1619d6
120,da34c3a0dc12c81e,d6459ab29c7b9a9f
120,ba7f5d68411677aa,7d83f6c1912dab0b
121,ba0bfd203e495e33,3dc611bb2c032b0f
121,26bfbe35c7881345,d9a1c3971edf9656
122,07466bc295b489be,33d68c96d6f23b00
122,482b9c0d906846c3,d7ee52d8ff83e080
122,e19b370625e60522,6d6562cdeb1ae58d
122,8367e6ae3751d617,387aea4971ba4791
122,fc58d90177ae6cbd,09614f05c6cfa13e
123,1060e11e4e8cda3d,ec88f7ad62e5203d
123,f965f820700daefe,e776afc022c28da8
124,e28c61495c7147ab,c69bdcbc2289fed3
124,8afd226d89886b79,751f1d65af06e462
124,4944437f88ce3fe7,33d68c96d6f23b00
124,ec833e8c77cdfd47,d43eb6a0b880f80a
124,c4f47942400b6463,b36ef90b894973fd
125,a1f1069c633697cd,71269c2bd84e90bc
125,b15058c84db49f65,6abafa0bd7f152b9
125,3ad46d2ea89436ed,cc7e159c7752d9ec
125,e63e8954e9f3f164,1b21fad233dc4153
125,b8131a6092bfc17a,f737cdceb054d1ae
125,60f3c62eb25540be,fa6baef0e00e9af5
125,7b16cc575bd63541,a4012ef813f5c128
125,d6dff2174b04b18d,35b08ce20615e1db
126,498e95df5ad6437d,f737cdceb054d1ae
126,352ff508f8871f95,2577ccbb325e4581
126,62c4c597ae237efb,35b08ce20615e1db
126,cb64572681f307e2,3470371a867e2d7f
126,94650bd8d428cf90,420fb5a0c50b3fa4
126,5a7f7b10984bd64a,6dbba3f6e213a509
127,6ab16e910203a7be,a805994dd837932d
127,44b8985f29d2d663,6acc6459cea7830a
128,b1fdc9de51b559e2,f737cdceb054d1ae
128,f6ef3f5d68655140,85a8b729772c7bdb
128,149ab102db47b06e,09614f05c6cfa13e
128,0983153019b6946c,cb3b8f336a8795ef
129,bf7aa7795ad2c28a,c0919f9d982c7578
129,4de710546fc8c717,09c0d6d92bb7935f
130,0a10c65dd2f59d61,2a67f240fce24027
130,a3f2898ae24a837f,e776afc022c28da8
130,d05d5ae970094c85,8aa6c7091bc90625
130,8bc7762fae445a33,b15dee3c2e27d5a7
130,94409b91cb9c800f,b922da11f029c905
130,42caec8c381c1afa,c10e560c5215f04c
130,d246ec48c6c87b0c,bccb85110bd29331
130,39744f93e1819d21,3dc611bb2c032b0f
130,93227671d4597d5e,838e3af2a8ab97b6
131,f38124a315d008db,7bc103d1fc02a028
131,cfcb0cfa73a1dbef,6fc69623d6154ccd
131,7d191cd4ff8db0eb,e5e037a73f0f63b2
131,342e813c82ff32d7,35b08ce20615e1db
132,2f529a5b32146c0f,24dade609966f6d1
132,63536484414462ad,58056c933ea3db0c
132,caa4807057091508,1a398bc41d63eca9
132,9fe6110201a8d233,c76a7f24ffa59966
132,2d1290c3a6b62160,136febed384b794b
132,6914a2955a8d2b7b,a74500fac5759450
133,6d00101a90c00653,793fff47812a6f52
133,f758ef0e1749fc71,0e38ddf5af087c41
133,25dbffc10b047fe7,ac3a2ec04e381469
133,009746f3d434556a,59844709611d0f60
133,8ff9306a0ce6a6f3,6fc69623d6154ccd
133,126203f85d911bbb,dac2a1806828b8e8
133,ce57dcdf80f5837b,c21450672ed3b256
134,e604d6c50fe3907a,770c02e0f98c13c7
134,76046e3a888598f4,5ab167c1139e0c99
134,bd52757789426ac4,d6bfcb5c2ba2f84e
134,87384847a14b9167,f737cdceb054d1ae
135,7ad673ab9fef2c2e,2ddbd22c48105af4
135,1e88d7a7b56a07dc,2ddbd22c48105af4
135,d2af68785678d335,f72395512fd75140
135,a2e002ece5aaa839,751f1d65af06e462
135,553012a1088124f5,6fc69623d6154ccd
135,8c09cbdc0ba5aaf6,793fff47812a6f52
136,1e0713642f22f12c,1cbdf582de1e2fa0
136,6082e8812adb9083,7d5c9e3cac8e697f
136,27829b705af4701f,e9ecb62f6818ffd2
136,0c6f47aae7012a82,7524b69f0301ceb2
137,14e339a56c4abf60,242ddaa0ce751117
137,b70688a20efae330,5a6e1d3ad98ab6f9
137,8798a906ccf3882e,b922da11f029c905
138,e242cd1cff554fab,09c0d6d92bb7935f
138,d25ed863a5986456,3af008ca297bc2bd
138,45a8e4ca9695cb87,bc748f7479a2b032
139,c21466cbe4ea2865,a2127a7e8618bf38
139,0faee501c0f39980,5ba6a195ce00d2bb
139,3c585604e87f8559,94f112b9a3a11895
140,820d66aafc9148f9,136febed384b794b
140,f102933749fe6e79,31c5b96a0d27009f
141,08f3ef028b991547,3595e0089530cf0c
141,448486031771a63c,85a8b729772c7bdb
141,469bbe95625c83c8,fa6baef0e00e9af5
141,48cba70abe8b8c7f,7d5c9e3cac8e697f
142,aedbfe0bb7070309,e776afc022c28da8
142,5a1841e0d75ea83e,5a6e1d3ad98ab6f9
142,4c4ad7ea2379aa98,33d68c96d6f23b00
143,6bdb89e5ec3cd255,4df3472146920b28
143,01c9537485fe96fe,1cbdf582de1e2fa0
143,0fbe1a7e5aad12c9,ebe7f4422ac894fe
143,7608958adbb29630,a2127a7e8618bf38
143,6e47f41f59b79293,35b08ce20615e1db
144,10a08fe0ee93246f,73c068bba76904b3
144,5a17f0278f79fe4b,b1852e616c74461d
144,fbe922aff35f39fe,c76a7f24ffa59966
144,61f978da63f24203,59844709611d0f60
144,fe46cce083181a53,1005dd96a3b2fde1
144,f5ef242797e4366f,c69bdcbc2289fed3
145,9c6fb111d70074a5,50738e3edef7226f
145,6e751c5ea0e977b9,7524b69f0301ceb2
145,869f1661142468d5,50738e3edef7226f
145,c13b6c7177e3d4ba,d8203200dd4dfe7c
146,0213b4ef0e427a66,2af86aefa42d56f9
146,aa734689457ab3c1,bbf32dcf96ccaa66
146,167a2d94577c2446,b922da11f029c905
146,641c40a1b91f5b30,dac2a1806828b8e8
146,ce314521a264cb0d,7f9674328cda7c23
146,26d88320842a5d94,46168d2b61810385
146,cd07c1f144f94639,793fff47812a6f52
147,0a0b16370608d2ee,fc95cf430e9d68a0
147,efac9ad0575af282,b922da11f029c905
147,26829a5bc04a8100,3561878c5a513d36
147,6799bac2ec7e2aa8,b1852e616c74461d
148,eff31d8daf3b0052,0252f3dd216136d3
148,78eb47b4ad50ca3e,19c0ec560fd58a25
148,d1f1a89573ec3d48,f80d9f4c546a39bc
149,6bacaf5cd1fd3273,b922da11f029c905
149,58c740a3f4ad5d8f,f737cdceb054d1ae
149,8cad236d57a268e4,58056c933ea3db0c
149,22bc2e24ae03c16d,a12143aa34077166
150,47f4274ed08bd9a9,b659ecb5d531c2fb
150,3732c853d8f8a217,6abafa0bd7f152b9
150,b54c6d120240b64c,62e8af685fe84468
150,03ca7d6e89091b11,793fff47812a6f52
150,7ec7ba2707d88790,b659ecb5d531c2fb
151,4dce10b5f5127459,3bb61542a271172d
151,ef494e9035efa753,404337830872f59a
151,f53f859b06da5473,6abafa0bd7f152b9
152,ead6e40498519b17,b36ef90b894973fd
152,a7e436ca879c7963,3dc611bb2c032b0f
152,d7b4c6f69dd961eb,07b73a836bb1292f
152,c6be912c7ac79655,bccb85110bd29331
153,cf6c33c9809090de,3db69052b45c8a21
153,8f61338c1ed3d853,faf0e606051cc683
153,2b158d83a1b8bd89,3470371a867e2d7f
153,dcaea3deadfcd1e9,26e9deb83e4fe9ea
153,167d97ce827963fd,35b08ce20615e1db
153,c481bfd1c48d0b16,b922da11f029c905
154,a21cfc65884782e4,d6bfcb5c2ba2f84e
154,a68ee227af0d3110,0cc77a5ec9828fe8
155,d7560c4f756ad29e,35b08ce20615e1db
155,fc483a7bb3ae556a,060814707be48b28
155,d8c43ef41de50932,d43eb6a0b880f80a
155,a8ac64dd940f821c,b15dee3c2e27d5a7
156,f879b77cb43f08d6,6abafa0bd7f152b9
156,8f9b3a665607cbb4,8a2d0910a548eb77
156,2f12b26869c7db76,ca561fea5d702bc3
156,25ede638128cf2ac,4fa9df2a2163c4cf
156,a85811e5e1f9a236,8df77c6cb6dc2ef3
156,343166314f44b562,b922da11f029c905
156,e3efd75c481d0f23,04412e61d453e670
157,a8dd218122d3e423,712c33fe0ec0a46a
157,b3db7006631ed024,6dbba3f6e213a509
157,415cd030d6d6c5c4,060814707be48b28
157,61152ed15b052898,e63188c36ca98ad0
157,f60efe13656e5779,50738e3edef7226f
158,ddaf0ed54dfc227c,d6459ab29c7b9a9f
158,045ee9cf3bf33269,e216aaedc4d8d047
158,e6df975fec8d3a2a,3e2f4500c3bc0361
158,2fb3d1608c35d104,4fa747691fb79314
159,6e0d6418943707a5,490c3d36353af81a
159,ff1077a35e47e91f,e776afc022c28da8
159,04e6361a9ebcbd85,26e9deb83e4fe9ea
160,1fe3b4ba52df9baa,a7a91feb3deffbfd
160,8a826722aa2c1f68,420fb5a0c50b3fa4
160,73d1928f20690ce8,6abafa0bd7f152b9
161,1958bb126a7ad534,58056c933ea3db0c
161,54492c85959b550c,3dc611bb2c032b0f
161,0c1678090a47ae80,367b4bf27f8b9dca
161,68f91252cb2bcf50,91b2f2936128cdf4
162,824e54f2fcfbf57a,58056c933ea3db0c
162,781b6bb21d9b1279,89b717625c90834b
162,c73168fd85e67b45,9d9facae9ade7541
162,3010444e1c1535e0,429df22f45b34dc1
162,c0b4d6841c7bd10e,35b08ce20615e1db
162,8f00d5de327e8ae0,2ddbd22c48105af4
162,c05a88654794103a,76644f028e36578c
163,38d6dbdb99f4a492,793fff47812a6f52
163,f9a0949e7204ac8b,f1aaf29f59808d31
163,22abc2f76d4d0ac0,2c13a1749bdf41b7
163,1ae994a744eddd99,8df77c6cb6dc2ef3
164,51f81054df5493ba,2577ccbb325e4581
164,91101db165545fe8,bbd72a0f3703d9b2
164,62d989e0ae9d4c1d,6dbba3f6e213a509
164,4f6de19d9d39b2c5,3561878c5a513d36
164,d7cbdb382b74676e,89b717625c90834b
165,558dd2febfcd3f67,2ddbd22c48105af4
165,943d952d170957f8,33d68c96d6f23b00
165,2107c7cc918d28cd,4fa9df2a2163c4cf
165,44ba09abd54d7091,770c02e0f98c13c7
165,39aa09449eeaafdf,3d288ae76183042c
165,d28f84ed45bf82e6,04412e61d453e670
166,a68a0e223c1d70ea,1d0ca5a94e591ec1
166,44c194ea04449adc,94f112b9a3a11895
166,dea8c8164f47321b,31c5b96a0d27009f
166,fcfbddda251851b9,646c93e4960a3360
166,f25de8e71f4810dc,f714401e43df0e4f
167,7faa0af45d95cde6,50738e3edef7226f
167,fa483a0a2419b68d,8df77c6cb6dc2ef3
167,746c1159c28034c7,2ddbd22c48105af4
168,23d17fd600980376,50738e3edef7226f
168,fe68ddc1d6f911a8,4cc2c8de7403151e
169,80e3d3f8651825fd,b922da11f029c905
169,47e9324fa6a03cf8,1021f7d55a22fdb3
170,18561c83cab3cd4e,6acc6459cea7830a
170,ce1f4c369394ea43,c3206a17460057db
170,344ea7565ea4f0ca,6336de5003fc3cda
170,794b7b43d41ff072,db817d979d28e72d
171,b470493d1d0db5bb,751f1d65af06e462
171,97582332996d48c4,b1f36b60c414ef75
171,65dab21dda5f5686,2af86aefa42d56f9
171,79ae5e8cb106a8bb,3470371a867e2d7f
171,4491f2c63ba65a83,7d5c9e3cac8e697f
171,f2fa52d11a8165a8,50738e3edef7226f
171,a785779222f01e0a,bbd72a0f3703d9b2
172,dcf4c0934e8524f9,bbd72a0f3703d9b2
172,d09a6f6db1a3b672,b15dee3c2e27d5a7
172,1933d3b66b242d46,04412e61d453e670
173,e5b01bbd189ff27c,d0d3d9b7e30d30d5
174,7ac082ca22221a93,aed598a0dc1b97a5
174,cbd32e3482561a4d,89b717625c90834b
174,d12838e01cb187fb,6dbba3f6e213a509
175,9c99f0c237b1eca8,c2947ebde93ba540
175,1911d3382d45e67e,76aac666fe436528
175,a061d1ad6e69f89b,2577ccbb325e4581
175,bbd6d78b9bd121c7,67843b4efaee06b7
176,1c067f589fdc496b,2af86aefa42d56f9
176,09b9efcafc2b6878,7d5c9e3cac8e697f
176,3a4b5ec61e61dc6a,cc7e159c7752d9ec
177,06dbb12537f5c769,94f112b9a3a11895
177,5dea114b1c4d3699,0e38ddf5af087c41
178,f2a95d86b22b7fda,0252f3dd216136d3
178,ebac998810b90916,793fff47812a6f52
178,80153546bf139024,5493d796909161cb
178,053fe06c92199dfe,baf20f737d298b14
178,9f211e596e047b01,fc95cf430e9d68a0
178,bbcc49eea54416ce,7bc103d1fc02a028
178,90f4b1482a8a51ad,5ab167c1139e0c99
179,a990123fed41597d,fa6baef0e00e9af5
180,a4b3e55d4ad77333,94f112b9a3a11895
180,d27e0cf27a8645b0,a4012ef813f5c128
180,c70ae956ea7f8358,81b96042f105d395
180,a56de3120e8fc49a,2ae1bb45655f9305
180,1b4f918816f6c793,31c5b96a0d27009f
181,7c72a2b81122f510,7524b69f0301ceb2
181,ae0cc93b28f03ed3,09614f05c6cfa13e
181,5c36e9e709d509b2,3db69052b45c8a21
181,d5833adc74dd9e03,c76a7f24ffa59966
182,3dc34ba29d7e2daf,58056c933ea3db0c
182,99863beb4b4c2b98,c69bdcbc2289fed3
182,2b682781569549a1,67843b4efaee06b7
182,28575416a169cad5,3bb61542a271172d
182,53e82598b2dcd353,c2947ebde93ba540
182,e33d804222d210e1,0252f3dd216136d3
182,6fb804700d59ef28,1fc8146a6c83761c
183,65f30625d028b953,db817d979d28e72d
183,54d61a9591ae608c,c2947ebde93ba540
183,28c17a1196f9d8a4,09614f05c6cfa13e
184,c45b4087907eabf1,a4012ef813f5c128
184,872e8fe8b27e30cd,f0f8f63ce2a56f85
